,neuron_id,neuron_type,RF_area,RF_center
47528,47528,i5Htr3a,1500.0,[8.96666667 6.63333333]
47529,47529,i5Htr3a,2400.0,[5.25       2.58333333]
47530,47530,i5Htr3a,700.0,[8.07142857 4.64285714]
47531,47531,i5Htr3a,200.0,[8.5 5. ]
47532,47532,i5Htr3a,500.0,[5.9 6.7]
47533,47533,i5Htr3a,400.0,[4. 6.]
47534,47534,i5Htr3a,400.0,[5. 7.]
47535,47535,i5Htr3a,400.0,[3.5  5.75]
47536,47536,i5Htr3a,300.0,[9.16666667 5.16666667]
47537,47537,i5Htr3a,500.0,[11.7  0.9]
47538,47538,i5Htr3a,200.0,[8.  4.5]
47539,47539,i5Htr3a,700.0,[7.92857143 4.21428571]
47540,47540,i5Htr3a,1200.0,[11.66666667  8.33333333]
47541,47541,i5Htr3a,300.0,[6.83333333 7.16666667]
47542,47542,i5Htr3a,200.0,[7.5 4. ]
47543,47543,i5Htr3a,300.0,[5.16666667 4.16666667]
47544,47544,i5Htr3a,1000.0,[7.3 7. ]
47545,47545,i5Htr3a,300.0,[4.16666667 5.16666667]
47546,47546,i5Htr3a,200.0,[12.5 10. ]
47547,47547,i5Htr3a,400.0,[4. 5.]
47548,47548,i5Htr3a,500.0,[6.9 6.7]
47549,47549,i5Htr3a,200.0,[9.  5.5]
47550,47550,i5Htr3a,300.0,[7.83333333 4.16666667]
47551,47551,i5Htr3a,400.0,[7.25 3.5 ]
47552,47552,i5Htr3a,500.0,[12.1  9.7]
47553,47553,i5Htr3a,200.0,[8.5 4. ]
47554,47554,i5Htr3a,300.0,[6.5 6.5]
47555,47555,i5Htr3a,500.0,[6.9 6.7]
47556,47556,i5Htr3a,400.0,[8.5  5.75]
47557,47557,i5Htr3a,400.0,[4. 5.]
47558,47558,i5Htr3a,300.0,[8.16666667 4.16666667]
47559,47559,i5Htr3a,300.0,[4.5 6.5]
47560,47560,i5Htr3a,400.0,[5. 7.]
47561,47561,i5Htr3a,600.0,[4.  5.5]
47562,47562,i5Htr3a,400.0,[5.75 6.5 ]
47563,47563,i5Htr3a,400.0,[12. 10.]
47564,47564,i5Htr3a,500.0,[8.7 4.9]
47565,47565,i5Htr3a,300.0,[4.16666667 6.16666667]
47566,47566,i5Htr3a,500.0,[5.3 8.9]
47567,47567,i5Htr3a,800.0,[8.   6.25]
47568,47568,i5Htr3a,200.0,[4.  6.5]
47569,47569,i5Htr3a,300.0,[8.16666667 4.16666667]
47570,47570,i5Htr3a,1500.0,[4.16666667 3.96666667]
47571,47571,i5Htr3a,400.0,[6. 7.]
47572,47572,i5Htr3a,400.0,[9. 5.]
47573,47573,i5Htr3a,1500.0,[2.96666667 8.23333333]
47574,47574,i5Htr3a,400.0,[9. 5.]
47575,47575,i5Htr3a,400.0,[9. 6.]
47576,47576,i5Htr3a,700.0,[1.92857143 6.35714286]
47577,47577,i5Htr3a,400.0,[0.75 9.75]
47578,47578,i5Htr3a,700.0,[7.78571429 6.92857143]
47579,47579,i5Htr3a,300.0,[12.16666667 10.16666667]
47580,47580,i5Htr3a,200.0,[5.5 4. ]
47581,47581,i5Htr3a,1700.0,[5.61764706 4.97058824]
47582,47582,i5Htr3a,700.0,[3.92857143 4.78571429]
47583,47583,i5Htr3a,700.0,[7.21428571 4.5       ]
47584,47584,i5Htr3a,600.0,[12.16666667  9.33333333]
47585,47585,i5Htr3a,1000.0,[8.7 5.5]
47586,47586,i5Htr3a,200.0,[3.5 5. ]
47587,47587,i5Htr3a,200.0,[3.5 6. ]
47588,47588,i5Htr3a,500.0,[4.1 5.7]
47589,47589,i5Htr3a,400.0,[6.  4.5]
47590,47590,i5Htr3a,400.0,[9. 7.]
47591,47591,i5Htr3a,600.0,[5.  6.5]
47592,47592,i5Htr3a,900.0,[5.05555556 3.72222222]
47593,47593,i5Htr3a,200.0,[4.  5.5]
47594,47594,i5Htr3a,200.0,[5.  6.5]
47595,47595,i5Htr3a,2300.0,[3.54347826 7.80434783]
47596,47596,i5Htr3a,200.0,[6.  4.5]
47597,47597,i5Htr3a,500.0,[6.3 6.9]
47598,47598,i5Htr3a,1400.0,[3.71428571 8.        ]
47599,47599,e4other,100.0,[6.5 6.5]
47600,47600,e4other,200.0,[8.5 5. ]
47601,47601,e4other,300.0,[7.5 5.5]
47602,47602,e4other,200.0,[5.5 4. ]
47603,47603,e4other,200.0,[4.5 6. ]
47604,47604,e4other,400.0,[4.25 5.5 ]
47605,47605,e4other,100.0,[7.5 3.5]
47606,47606,e4other,400.0,[7. 7.]
47607,47607,e4other,400.0,[7. 5.]
47608,47608,e4other,400.0,[7. 7.]
47609,47609,e4other,200.0,[5.5 7. ]
47610,47610,e4other,300.0,[4.16666667 4.83333333]
47611,47611,e4other,300.0,[6.5 5.5]
47612,47612,e4other,300.0,[6.16666667 5.83333333]
47613,47613,e4other,200.0,[6.5 5. ]
47614,47614,e4other,200.0,[7.  3.5]
47615,47615,e4other,200.0,[4.5 6. ]
47616,47616,e4other,400.0,[6. 5.]
47617,47617,e4other,100.0,[6.5 5.5]
47618,47618,e4other,300.0,[4.83333333 4.16666667]
47619,47619,e4other,200.0,[6.5 6. ]
47620,47620,e4other,200.0,[8.5 6. ]
47621,47621,e4other,600.0,[6.83333333 5.33333333]
47622,47622,e4other,200.0,[6.  5.5]
47623,47623,e4other,300.0,[4.5 5.5]
47624,47624,e4other,200.0,[6.  5.5]
47625,47625,e4other,300.0,[8.83333333 6.16666667]
47626,47626,e4other,600.0,[8.  5.5]
47627,47627,e4other,500.0,[5.5 6.5]
47628,47628,e4other,300.0,[7.5 5.5]
47629,47629,e4other,500.0,[7.3 6.3]
47630,47630,e4other,100.0,[5.5 6.5]
47631,47631,e4other,200.0,[5.5 5. ]
47632,47632,e4other,200.0,[7.5 4. ]
47633,47633,e4other,100.0,[7.5 5.5]
47634,47634,e4other,400.0,[6. 5.]
47635,47635,e4other,100.0,[8.5 6.5]
47636,47636,e4other,500.0,[5.9 3.7]
47637,47637,e4other,300.0,[6.5 4.5]
47638,47638,e4other,300.0,[5.16666667 4.16666667]
47639,47639,e4other,100.0,[7.5 3.5]
47640,47640,e4other,300.0,[6.5 5.5]
47641,47641,e4other,300.0,[5.5 5.5]
47642,47642,e4other,300.0,[4.5 5.5]
47643,47643,e4other,300.0,[4.83333333 4.16666667]
47644,47644,e4other,300.0,[5.16666667 5.16666667]
47645,47645,e4other,700.0,[7.07142857 3.35714286]
47646,47646,e4other,400.0,[5. 5.]
47647,47647,e4other,800.0,[8. 5.]
47648,47648,e4other,500.0,[8.1 6.7]
47649,47649,e4other,400.0,[5. 4.]
47650,47650,e4other,100.0,[4.5 4.5]
47651,47651,e4other,500.0,[5.1 4.3]
47652,47652,e4other,200.0,[7.5 7. ]
47653,47653,e4other,400.0,[6. 5.]
47654,47654,e4other,200.0,[6.5 5. ]
47655,47655,e4other,200.0,[8.  5.5]
47656,47656,e4other,500.0,[3.9 6.3]
47657,47657,e4other,400.0,[7. 5.]
47658,47658,e4other,400.0,[6.25 5.5 ]
47659,47659,e4other,300.0,[4.5 5.5]
47660,47660,e4other,200.0,[5.5 6. ]
47661,47661,e4other,100.0,[8.5 4.5]
47662,47662,e4other,300.0,[4.16666667 5.16666667]
47663,47663,e4other,100.0,[4.5 6.5]
47664,47664,e4other,500.0,[6.9 6.7]
47665,47665,e4other,300.0,[4.16666667 5.16666667]
47666,47666,e4other,200.0,[4.5 6. ]
47667,47667,e4other,400.0,[4. 5.]
47668,47668,e4other,400.0,[6. 4.]
47669,47669,e4other,400.0,[5. 6.]
47670,47670,e4other,300.0,[5.83333333 6.16666667]
47671,47671,e4other,500.0,[4.9 5.3]
47672,47672,e4other,300.0,[7.16666667 6.83333333]
47673,47673,e4other,200.0,[5.5 4. ]
47674,47674,e4other,300.0,[7.16666667 5.16666667]
47675,47675,e4other,200.0,[5.5 5. ]
47676,47676,e4other,400.0,[6. 5.]
47677,47677,e4other,400.0,[7. 7.]
47678,47678,e4other,200.0,[8.  6.5]
47679,47679,e4other,300.0,[5.16666667 6.16666667]
47680,47680,e4other,200.0,[6.5 7. ]
47681,47681,e4other,200.0,[5.5 5. ]
47682,47682,e4other,600.0,[5.  4.5]
47683,47683,e4other,600.0,[8.  4.5]
47684,47684,e4other,300.0,[6.83333333 3.83333333]
47685,47685,e4other,200.0,[5.5 5. ]
47686,47686,e4other,500.0,[6.1 4.7]
47687,47687,e4other,400.0,[7. 7.]
47688,47688,e4other,400.0,[6. 4.]
47689,47689,e4other,200.0,[5.  5.5]
47690,47690,e4other,500.0,[6.9 5.3]
47691,47691,e4other,200.0,[7.5 3. ]
47692,47692,e4other,,[4.11764706 6.91176471]
47693,47693,e4other,400.0,[7. 4.]
47694,47694,e4other,400.0,[7.  4.5]
47695,47695,e4other,400.0,[8. 4.]
47696,47696,e4other,100.0,[5.5 5.5]
47697,47697,e4other,100.0,[4.5 6.5]
47698,47698,e4other,200.0,[7.5 4. ]
47699,47699,e4other,300.0,[7.16666667 7.16666667]
47700,47700,e4other,500.0,[7.7 5.9]
47701,47701,e4other,300.0,[4.16666667 4.83333333]
47702,47702,e4other,300.0,[4.5 5.5]
47703,47703,e4other,200.0,[4.5 7. ]
47704,47704,e4other,200.0,[6.5 5. ]
47705,47705,e4other,2300.0,[5.54347826 6.63043478]
47706,47706,e4other,300.0,[6.83333333 5.83333333]
47707,47707,e4other,400.0,[5.  4.5]
47708,47708,e4other,300.0,[5.5 6.5]
47709,47709,e4other,300.0,[5.83333333 3.83333333]
47710,47710,e4other,200.0,[5.  4.5]
47711,47711,e4other,200.0,[6.  5.5]
47712,47712,e4other,300.0,[7.16666667 6.83333333]
47713,47713,e4other,300.0,[6.16666667 5.16666667]
47714,47714,e4other,300.0,[7.16666667 5.16666667]
47715,47715,e4other,100.0,[5.5 4.5]
47716,47716,e4other,100.0,[8.5 4.5]
47717,47717,e4other,200.0,[7.  4.5]
47718,47718,e4other,200.0,[8.5 5. ]
47719,47719,e4other,400.0,[6. 5.]
47720,47720,e4other,300.0,[7.16666667 6.16666667]
47721,47721,e4other,300.0,[6.83333333 6.83333333]
47722,47722,e4other,100.0,[6.5 6.5]
47723,47723,e4other,200.0,[7.5 5. ]
47724,47724,e4other,200.0,[6.5 6. ]
47725,47725,e4other,200.0,[4.5 7. ]
47726,47726,e4other,200.0,[4.5 7. ]
47727,47727,e4other,300.0,[6.16666667 5.16666667]
47728,47728,e4other,400.0,[4.75 6.5 ]
47729,47729,e4other,300.0,[4.83333333 3.83333333]
47730,47730,e4other,100.0,[7.5 7.5]
47731,47731,e4other,200.0,[4.5 5. ]
47732,47732,e4other,200.0,[5.5 6. ]
47733,47733,e4other,100.0,[8.5 4.5]
47734,47734,e4other,200.0,[8.5 5. ]
47735,47735,e4other,300.0,[5.5 4.5]
47736,47736,e4other,200.0,[6.5 6. ]
47737,47737,e4other,700.0,[5.92857143 5.78571429]
47738,47738,e4other,400.0,[5. 6.]
47739,47739,e4other,300.0,[6.16666667 5.16666667]
47740,47740,e4other,400.0,[6. 4.]
47741,47741,e4other,1900.0,[9.81578947 2.5       ]
47742,47742,e4other,300.0,[8.16666667 4.83333333]
47743,47743,e4other,300.0,[5.83333333 4.16666667]
47744,47744,e4other,200.0,[8.5 6. ]
47745,47745,e4other,400.0,[5. 4.]
47746,47746,e4other,200.0,[7.5 5. ]
47747,47747,e4other,200.0,[7.  4.5]
47748,47748,e4other,200.0,[4.5 6. ]
47749,47749,e4other,200.0,[7.  3.5]
47750,47750,e4other,200.0,[4.5 6. ]
47751,47751,e4other,400.0,[8. 7.]
47752,47752,e4other,200.0,[7.5 5. ]
47753,47753,e4other,300.0,[7.5 7.5]
47754,47754,e4other,200.0,[4.5 6. ]
47755,47755,e4other,100.0,[4.5 6.5]
47756,47756,e4other,300.0,[6.16666667 6.83333333]
47757,47757,e4other,200.0,[6.  4.5]
47758,47758,e4other,200.0,[7.  7.5]
47759,47759,e4other,200.0,[4.5 5. ]
47760,47760,e4other,400.0,[7.25 5.75]
47761,47761,e4other,100.0,[5.5 5.5]
47762,47762,e4other,200.0,[6.5 6. ]
47763,47763,e4other,300.0,[8.83333333 4.16666667]
47764,47764,e4other,300.0,[7.16666667 5.83333333]
47765,47765,e4other,200.0,[5.5 5. ]
47766,47766,e4other,400.0,[6. 5.]
47767,47767,e4other,300.0,[4.83333333 4.83333333]
47768,47768,e4other,400.0,[7. 5.]
47769,47769,e4other,400.0,[8. 6.]
47770,47770,e4other,300.0,[5.16666667 5.16666667]
47771,47771,e4other,100.0,[6.5 5.5]
47772,47772,e4other,200.0,[5.5 6. ]
47773,47773,e4other,100.0,[5.5 4.5]
47774,47774,e4other,200.0,[8.5 6. ]
47775,47775,e4other,300.0,[7.16666667 7.83333333]
47776,47776,e4other,400.0,[7. 6.]
47777,47777,e4other,300.0,[7.83333333 5.83333333]
47778,47778,e4other,100.0,[5.5 4.5]
47779,47779,e4other,500.0,[5.1 5.7]
47780,47780,e4other,300.0,[5.83333333 4.83333333]
47781,47781,e4other,300.0,[7.83333333 5.83333333]
47782,47782,e4other,400.0,[6. 7.]
47783,47783,e4other,200.0,[6.  5.5]
47784,47784,e4other,200.0,[4.5 5. ]
47785,47785,e4other,300.0,[8.16666667 5.16666667]
47786,47786,e4other,100.0,[6.5 5.5]
47787,47787,e4other,200.0,[8.  4.5]
47788,47788,e4other,300.0,[8.16666667 5.16666667]
47789,47789,e4other,400.0,[5. 6.]
47790,47790,e4other,200.0,[5.5 6. ]
47791,47791,e4other,300.0,[6.16666667 4.83333333]
47792,47792,e4other,300.0,[5.16666667 3.83333333]
47793,47793,e4other,200.0,[4.5 5. ]
47794,47794,e4other,600.0,[5.66666667 6.33333333]
47795,47795,e4other,300.0,[3.83333333 6.16666667]
47796,47796,e4other,200.0,[6.  4.5]
47797,47797,e4other,300.0,[5.16666667 6.16666667]
47798,47798,e4other,200.0,[5.5 5. ]
47799,47799,e4other,200.0,[4.5 6. ]
47800,47800,e4other,400.0,[11.  7.]
47801,47801,e4other,400.0,[7. 5.]
47802,47802,e4other,200.0,[6.5 5. ]
47803,47803,e4other,800.0,[4.5 4. ]
47804,47804,e4other,400.0,[6. 5.]
47805,47805,e4other,100.0,[5.5 5.5]
47806,47806,e4other,200.0,[4.5 5. ]
47807,47807,e4other,400.0,[5. 5.]
47808,47808,e4other,200.0,[5.  4.5]
47809,47809,e4other,300.0,[5.16666667 6.16666667]
47810,47810,e4other,400.0,[8. 5.]
47811,47811,e4other,300.0,[8.16666667 4.83333333]
47812,47812,e4other,300.0,[8.16666667 5.16666667]
47813,47813,e4other,400.0,[5. 6.]
47814,47814,e4other,400.0,[6. 5.]
47815,47815,e4other,400.0,[9. 6.]
47816,47816,e4other,300.0,[6.16666667 5.16666667]
47817,47817,e4other,400.0,[4. 4.]
47818,47818,e4other,200.0,[7.5 5. ]
47819,47819,e4other,300.0,[5.16666667 5.16666667]
47820,47820,e4other,200.0,[8.5 5. ]
47821,47821,e4other,300.0,[4.16666667 6.83333333]
47822,47822,e4other,400.0,[7.  6.5]
47823,47823,e4other,500.0,[7.1 6.7]
47824,47824,e4other,200.0,[8.5 4. ]
47825,47825,e4other,200.0,[7.  6.5]
47826,47826,e4other,400.0,[7.25 6.5 ]
47827,47827,e4other,300.0,[8.83333333 3.83333333]
47828,47828,e4other,300.0,[8.83333333 4.83333333]
47829,47829,e4other,200.0,[4.5 7. ]
47830,47830,e4other,400.0,[6. 4.]
47831,47831,e4other,100.0,[8.5 5.5]
47832,47832,e4other,200.0,[5.  4.5]
47833,47833,e4other,300.0,[8.83333333 5.16666667]
47834,47834,e4other,500.0,[5.1 6.7]
47835,47835,e4other,300.0,[6.83333333 4.83333333]
47836,47836,e4other,200.0,[4.5 6. ]
47837,47837,e4other,400.0,[7.  4.5]
47838,47838,e4other,300.0,[5.83333333 5.16666667]
47839,47839,e4other,200.0,[7.  6.5]
47840,47840,e4other,200.0,[5.5 6. ]
47841,47841,e4other,100.0,[5.5 3.5]
47842,47842,e4other,200.0,[4.5 6. ]
47843,47843,e4other,100.0,[7.5 4.5]
47844,47844,e4other,500.0,[7.9 5.9]
47845,47845,e4other,300.0,[7.16666667 4.16666667]
47846,47846,e4other,200.0,[8.5 5. ]
47847,47847,e4other,400.0,[7. 6.]
47848,47848,e4other,300.0,[6.5 5.5]
47849,47849,e4other,100.0,[8.5 4.5]
47850,47850,e4other,300.0,[5.16666667 4.16666667]
47851,47851,e4other,200.0,[6.5 5. ]
47852,47852,e4other,200.0,[8.5 5. ]
47853,47853,e4other,400.0,[7. 6.]
47854,47854,e4other,200.0,[7.  7.5]
47855,47855,e4other,400.0,[6.25 6.5 ]
47856,47856,e4other,300.0,[7.16666667 6.16666667]
47857,47857,e4other,200.0,[8.  5.5]
47858,47858,e4other,200.0,[8.  4.5]
47859,47859,e4other,100.0,[8.5 4.5]
47860,47860,e4other,300.0,[4.83333333 4.83333333]
47861,47861,e4other,600.0,[6.33333333 3.5       ]
47862,47862,e4other,200.0,[7.5 5. ]
47863,47863,e4other,100.0,[7.5 6.5]
47864,47864,e4other,300.0,[4.16666667 5.83333333]
47865,47865,e4other,400.0,[6.75 4.5 ]
47866,47866,e4other,400.0,[6. 4.]
47867,47867,e4other,200.0,[6.5 5. ]
47868,47868,e4other,200.0,[5.5 6. ]
47869,47869,e4other,300.0,[8.16666667 5.16666667]
47870,47870,e4other,100.0,[6.5 6.5]
47871,47871,e4other,500.0,[7.1 5.7]
47872,47872,e4other,300.0,[6.83333333 4.83333333]
47873,47873,e4other,400.0,[7.  4.5]
47874,47874,e4other,300.0,[7.16666667 4.16666667]
47875,47875,e4other,200.0,[5.5 5. ]
47876,47876,e4other,200.0,[8.5 5. ]
47877,47877,e4other,200.0,[7.5 6. ]
47878,47878,e4other,400.0,[5. 7.]
47879,47879,e4other,300.0,[7.83333333 4.83333333]
47880,47880,e4other,400.0,[6.  4.5]
47881,47881,e4other,400.0,[4. 6.]
47882,47882,e4other,200.0,[5.  4.5]
47883,47883,e4other,200.0,[4.  5.5]
47884,47884,e4other,100.0,[6.5 4.5]
47885,47885,e4other,400.0,[6. 5.]
47886,47886,e4other,300.0,[3.83333333 5.83333333]
47887,47887,e4other,200.0,[4.5 6. ]
47888,47888,e4other,200.0,[8.5 7. ]
47889,47889,e4other,300.0,[4.83333333 4.16666667]
47890,47890,e4other,200.0,[7.5 4. ]
47891,47891,e4other,100.0,[7.5 3.5]
47892,47892,e4other,100.0,[5.5 5.5]
47893,47893,e4other,200.0,[5.5 5. ]
47894,47894,e4other,200.0,[6.5 5. ]
47895,47895,e4other,200.0,[6.5 6. ]
47896,47896,e4other,200.0,[8.5 5. ]
47897,47897,e4other,200.0,[6.  5.5]
47898,47898,e4other,300.0,[4.16666667 5.16666667]
47899,47899,e4other,400.0,[6. 5.]
47900,47900,e4other,300.0,[6.16666667 7.16666667]
47901,47901,e4other,300.0,[8.16666667 3.83333333]
47902,47902,e4other,500.0,[5.9 6.3]
47903,47903,e4other,400.0,[5. 5.]
47904,47904,e4other,300.0,[6.16666667 5.16666667]
47905,47905,e4other,400.0,[4. 5.]
47906,47906,e4other,300.0,[7.83333333 6.83333333]
47907,47907,e4other,600.0,[7.66666667 6.16666667]
47908,47908,e4other,400.0,[7. 5.]
47909,47909,e4other,300.0,[5.83333333 4.83333333]
47910,47910,e4other,300.0,[7.16666667 7.16666667]
47911,47911,e4other,300.0,[4.16666667 6.16666667]
47912,47912,e4other,500.0,[5.5 4.5]
47913,47913,e4other,200.0,[7.  7.5]
47914,47914,e4other,200.0,[7.  3.5]
47915,47915,e4other,200.0,[6.  3.5]
47916,47916,e4other,200.0,[4.5 5. ]
47917,47917,e4other,300.0,[5.83333333 4.83333333]
47918,47918,e4other,400.0,[5. 5.]
47919,47919,e4other,100.0,[4.5 4.5]
47920,47920,e4other,300.0,[5.83333333 4.16666667]
47921,47921,e4other,400.0,[5.  5.5]
47922,47922,e4other,400.0,[6.  6.5]
47923,47923,e4other,400.0,[5. 4.]
47924,47924,e4other,500.0,[6.1 5.7]
47925,47925,e4other,200.0,[6.5 7. ]
47926,47926,e4other,200.0,[7.  4.5]
47927,47927,e4other,400.0,[5. 6.]
47928,47928,e4other,300.0,[4.83333333 4.83333333]
47929,47929,e4other,200.0,[4.  5.5]
47930,47930,e4other,300.0,[7.83333333 5.83333333]
47931,47931,e4other,400.0,[5.  6.5]
47932,47932,e4other,500.0,[7.9 5.3]
47933,47933,e4other,100.0,[6.5 5.5]
47934,47934,e4other,300.0,[5.16666667 6.16666667]
47935,47935,e4other,400.0,[5. 6.]
47936,47936,e4other,300.0,[4.83333333 4.83333333]
47937,47937,e4other,,[6.23684211 5.51315789]
47938,47938,e4other,300.0,[6.16666667 6.16666667]
47939,47939,e4other,200.0,[5.5 5. ]
47940,47940,e4other,300.0,[5.5 6.5]
47941,47941,e4other,200.0,[6.5 5. ]
47942,47942,e4other,300.0,[5.83333333 3.83333333]
47943,47943,e4other,200.0,[7.5 5. ]
47944,47944,e4other,300.0,[5.16666667 4.16666667]
47945,47945,e4other,300.0,[8.16666667 5.16666667]
47946,47946,e4other,100.0,[5.5 4.5]
47947,47947,e4other,300.0,[5.83333333 5.83333333]
47948,47948,e4other,200.0,[7.5 4. ]
47949,47949,e4other,100.0,[3.5 0.5]
47950,47950,e4other,200.0,[5.5 5. ]
47951,47951,e4other,300.0,[5.83333333 5.16666667]
47952,47952,e4other,100.0,[5.5 5.5]
47953,47953,e4other,800.0,[6.5 6. ]
47954,47954,e4other,200.0,[8.  4.5]
47955,47955,e4other,400.0,[6. 7.]
47956,47956,e4other,300.0,[3.83333333 5.83333333]
47957,47957,e4other,300.0,[4.83333333 4.83333333]
47958,47958,e4other,200.0,[7.5 5. ]
47959,47959,e4other,200.0,[5.5 4. ]
47960,47960,e4other,400.0,[8. 5.]
47961,47961,e4other,200.0,[7.5 5. ]
47962,47962,e4other,400.0,[6. 6.]
47963,47963,e4other,400.0,[8. 6.]
47964,47964,e4other,200.0,[5.5 5. ]
47965,47965,e4other,200.0,[4.5 5. ]
47966,47966,e4other,400.0,[7. 4.]
47967,47967,e4other,300.0,[8.83333333 5.83333333]
47968,47968,e4other,200.0,[8.5 5. ]
47969,47969,e4other,200.0,[6.5 5. ]
47970,47970,e4other,200.0,[8.  4.5]
47971,47971,e4other,500.0,[8.3 4.9]
47972,47972,e4other,100.0,[5.5 5.5]
47973,47973,e4other,400.0,[7.5 5. ]
47974,47974,e4other,300.0,[5.16666667 4.16666667]
47975,47975,e4other,300.0,[5.83333333 5.83333333]
47976,47976,e4other,100.0,[8.5 5.5]
47977,47977,e4other,400.0,[8. 5.]
47978,47978,e4other,300.0,[6.16666667 5.83333333]
47979,47979,e4other,200.0,[4.5 6. ]
47980,47980,e4other,400.0,[8. 4.]
47981,47981,e4other,200.0,[5.5 4. ]
47982,47982,e4other,300.0,[7.83333333 4.83333333]
47983,47983,e4other,400.0,[6. 4.]
47984,47984,e4other,400.0,[6. 5.]
47985,47985,e4other,200.0,[5.5 7. ]
47986,47986,e4other,300.0,[4.16666667 5.16666667]
47987,47987,e4other,100.0,[8.5 5.5]
47988,47988,e4other,1100.0,[7.13636364 5.5       ]
47989,47989,e4other,400.0,[7. 5.]
47990,47990,e4other,200.0,[5.  4.5]
47991,47991,e4other,300.0,[4.83333333 6.83333333]
47992,47992,e4other,200.0,[4.5 5. ]
47993,47993,e4other,100.0,[4.5 4.5]
47994,47994,e4other,100.0,[4.5 5.5]
47995,47995,e4other,200.0,[6.5 7. ]
47996,47996,e4other,200.0,[6.  5.5]
47997,47997,e4other,400.0,[6. 7.]
47998,47998,e4other,300.0,[5.83333333 4.83333333]
47999,47999,e4other,200.0,[6.  4.5]
48000,48000,e4other,300.0,[5.16666667 6.16666667]
48001,48001,e4other,200.0,[5.5 4. ]
48002,48002,e4other,500.0,[4.5 6.5]
48003,48003,e4other,200.0,[8.5 6. ]
48004,48004,e4other,100.0,[4.5 4.5]
48005,48005,e4other,300.0,[4.83333333 4.83333333]
48006,48006,e4other,200.0,[5.  7.5]
48007,48007,e4other,100.0,[7.5 4.5]
48008,48008,e4other,100.0,[4.5 5.5]
48009,48009,e4other,400.0,[6. 5.]
48010,48010,e4other,400.0,[8. 5.]
48011,48011,e4other,200.0,[7.5 6. ]
48012,48012,e4other,400.0,[7.  7.5]
48013,48013,e4other,200.0,[6.5 7. ]
48014,48014,e4other,200.0,[7.  4.5]
48015,48015,e4other,200.0,[8.  5.5]
48016,48016,e4other,400.0,[7.75 6.25]
48017,48017,e4other,200.0,[6.  5.5]
48018,48018,e4other,400.0,[5.5  4.75]
48019,48019,e4other,200.0,[6.5 6. ]
48020,48020,e4other,200.0,[7.  6.5]
48021,48021,e4other,400.0,[7. 6.]
48022,48022,e4other,200.0,[6.  5.5]
48023,48023,e4other,300.0,[8.16666667 4.83333333]
48024,48024,e4other,300.0,[7.16666667 5.16666667]
48025,48025,e4other,300.0,[4.83333333 4.83333333]
48026,48026,e4other,300.0,[4.83333333 6.83333333]
48027,48027,e4other,200.0,[8.5 4. ]
48028,48028,e4other,200.0,[5.  6.5]
48029,48029,e4other,200.0,[5. 6.]
48030,48030,e4other,300.0,[6.16666667 4.83333333]
48031,48031,e4other,900.0,[11.38888889  1.27777778]
48032,48032,e4other,100.0,[5.5 6.5]
48033,48033,e4other,300.0,[5.83333333 5.83333333]
48034,48034,e4other,300.0,[5.83333333 5.83333333]
48035,48035,e4other,400.0,[6. 4.]
48036,48036,e4other,300.0,[8.16666667 6.16666667]
48037,48037,e4other,400.0,[5. 7.]
48038,48038,e4other,100.0,[6.5 5.5]
48039,48039,e4other,200.0,[6.5 6. ]
48040,48040,e4other,100.0,[8.5 5.5]
48041,48041,e4other,400.0,[8. 6.]
48042,48042,e4other,300.0,[6.83333333 4.83333333]
48043,48043,e4other,300.0,[4.16666667 5.16666667]
48044,48044,e4other,100.0,[5.5 3.5]
48045,48045,e4other,400.0,[6. 5.]
48046,48046,e4other,300.0,[5.83333333 5.83333333]
48047,48047,e4other,200.0,[8.  5.5]
48048,48048,e4other,400.0,[6. 6.]
48049,48049,e4other,300.0,[4.83333333 4.83333333]
48050,48050,e4other,400.0,[4. 5.]
48051,48051,e4other,200.0,[4.  5.5]
48052,48052,e4other,100.0,[6.5 5.5]
48053,48053,e4other,400.0,[4. 5.]
48054,48054,e4other,300.0,[7.83333333 5.83333333]
48055,48055,e4other,300.0,[6.83333333 4.83333333]
48056,48056,e4other,100.0,[4.5 6.5]
48057,48057,e4other,100.0,[7.5 4.5]
48058,48058,e4other,400.0,[6. 4.]
48059,48059,e4other,100.0,[7.5 3.5]
48060,48060,e4other,300.0,[7.16666667 5.16666667]
48061,48061,e4other,200.0,[8.5 6. ]
48062,48062,e4other,100.0,[8.5 8.5]
48063,48063,e4other,500.0,[5.7 6.1]
48064,48064,e4other,200.0,[5.5 5. ]
48065,48065,e4other,200.0,[5.5 6. ]
48066,48066,e4other,400.0,[5. 7.]
48067,48067,e4other,400.0,[8. 6.]
48068,48068,e4other,200.0,[9.5 5. ]
48069,48069,e4other,100.0,[6.5 4.5]
48070,48070,e4other,200.0,[9.  3.5]
48071,48071,e4other,400.0,[8. 5.]
48072,48072,e4other,300.0,[3.83333333 5.83333333]
48073,48073,e4other,100.0,[4.5 5.5]
48074,48074,e4other,300.0,[4.83333333 5.83333333]
48075,48075,e4other,300.0,[4.83333333 5.83333333]
48076,48076,e4other,400.0,[7. 5.]
48077,48077,e4other,300.0,[7.16666667 7.16666667]
48078,48078,e4other,200.0,[6.5 4. ]
48079,48079,e4other,300.0,[7.83333333 6.83333333]
48080,48080,e4other,400.0,[6.  4.5]
48081,48081,e4other,600.0,[5.5 4. ]
