,neuron_id,neuron_type,RF_area,RF_center
15484,15484,e4Rorb,300.0,[4.83333333 5.16666667]
15485,15485,e4Rorb,200.0,[5.5 5. ]
15486,15486,e4Rorb,600.0,[7.5 4. ]
15487,15487,e4Rorb,400.0,[6. 6.]
15488,15488,e4Rorb,600.0,[5.5 5. ]
15489,15489,e4Rorb,600.0,[6.5 5. ]
15490,15490,e4Rorb,300.0,[4.83333333 4.83333333]
15491,15491,e4Rorb,900.0,[7.27777778 4.94444444]
15492,15492,e4Rorb,300.0,[3.83333333 6.16666667]
15493,15493,e4Rorb,400.0,[6. 5.]
15494,15494,e4Rorb,400.0,[6. 5.]
15495,15495,e4Rorb,600.0,[6.5 5. ]
15496,15496,e4Rorb,200.0,[4.  5.5]
15497,15497,e4Rorb,800.0,[5. 6.]
15498,15498,e4Rorb,300.0,[8.16666667 5.16666667]
15499,15499,e4Rorb,400.0,[6. 6.]
15500,15500,e4Rorb,600.0,[5.83333333 6.        ]
15501,15501,e4Rorb,400.0,[5. 5.]
15502,15502,e4Rorb,400.0,[5. 6.]
15503,15503,e4Rorb,300.0,[8.16666667 5.16666667]
15504,15504,e4Rorb,300.0,[6.16666667 4.83333333]
15505,15505,e4Rorb,500.0,[7.5 4.5]
15506,15506,e4Rorb,500.0,[5.7 5.9]
15507,15507,e4Rorb,400.0,[5. 6.]
15508,15508,e4Rorb,400.0,[4. 6.]
15509,15509,e4Rorb,600.0,[8.66666667 4.66666667]
15510,15510,e4Rorb,500.0,[5.1 5.3]
15511,15511,e4Rorb,400.0,[8. 5.]
15512,15512,e4Rorb,500.0,[5.3 5.9]
15513,15513,e4Rorb,1900.0,[4.92105263 3.86842105]
15514,15514,e4Rorb,,[7.36206897 8.15517241]
15515,15515,e4Rorb,600.0,[8.5 6. ]
15516,15516,e4Rorb,300.0,[5.16666667 5.16666667]
15517,15517,e4Rorb,900.0,[7.72222222 4.38888889]
15518,15518,e4Rorb,300.0,[8.83333333 4.83333333]
15519,15519,e4Rorb,400.0,[11.5 10. ]
15520,15520,e4Rorb,700.0,[8.5        5.78571429]
15521,15521,e4Rorb,400.0,[6. 7.]
15522,15522,e4Rorb,600.0,[11.83333333  1.16666667]
15523,15523,e4Rorb,400.0,[5. 6.]
15524,15524,e4Rorb,400.0,[5. 6.]
15525,15525,e4Rorb,500.0,[6.1 3.7]
15526,15526,e4Rorb,800.0,[5.625 6.375]
15527,15527,e4Rorb,800.0,[7. 6.]
15528,15528,e4Rorb,300.0,[4.16666667 5.16666667]
15529,15529,e4Rorb,600.0,[7.5 5. ]
15530,15530,e4Rorb,600.0,[8.33333333 5.33333333]
15531,15531,e4Rorb,1000.0,[7.2 4.8]
15532,15532,e4Rorb,400.0,[4. 5.]
15533,15533,e4Rorb,400.0,[5. 5.]
15534,15534,e4Rorb,400.0,[7.5  5.75]
15535,15535,e4Rorb,700.0,[5.21428571 6.5       ]
15536,15536,e4Rorb,700.0,[8.21428571 4.92857143]
15537,15537,e4Rorb,500.0,[5.7 4.1]
15538,15538,e4Rorb,700.0,[8.5 5.5]
15539,15539,e4Rorb,900.0,[6.83333333 4.61111111]
15540,15540,e4Rorb,500.0,[8.1 4.7]
15541,15541,e4Rorb,400.0,[8.5  5.25]
15542,15542,e4Rorb,700.0,[7.5        6.78571429]
15543,15543,e4Rorb,100.0,[ 0.5 10.5]
15544,15544,e4Rorb,400.0,[4.5  5.25]
15545,15545,e4Rorb,500.0,[4.5 5.5]
15546,15546,e4Rorb,500.0,[5.7 4.9]
15547,15547,e4Rorb,900.0,[7.5 4.5]
15548,15548,e4Rorb,500.0,[11.7  9.7]
15549,15549,e4Rorb,700.0,[6.5 4.5]
15550,15550,e4Rorb,500.0,[7.3 3.9]
15551,15551,e4Rorb,500.0,[8.3 5.1]
15552,15552,e4Rorb,500.0,[5.5 4.5]
15553,15553,e4Rorb,500.0,[5.5 4.5]
15554,15554,e4Rorb,500.0,[7.7 6.1]
15555,15555,e4Rorb,600.0,[5.         5.16666667]
15556,15556,e4Rorb,500.0,[5.3 6.1]
15557,15557,e4Rorb,500.0,[8.1 5.7]
15558,15558,e4Rorb,300.0,[5.16666667 6.16666667]
15559,15559,e4Rorb,500.0,[5.1 6.3]
15560,15560,e4Rorb,400.0,[7.5  4.25]
15561,15561,e4Rorb,500.0,[6.1 4.7]
15562,15562,e4Rorb,400.0,[6. 6.]
15563,15563,e4Rorb,1600.0,[2.75 7.5 ]
15564,15564,e4Rorb,500.0,[6.7 4.9]
15565,15565,e4Rorb,500.0,[6.3 6.1]
15566,15566,e4Rorb,500.0,[5.3 5.1]
15567,15567,e4Rorb,100.0,[9.5 6.5]
15568,15568,e4Rorb,400.0,[8.5 5. ]
15569,15569,e4Rorb,300.0,[4.83333333 5.16666667]
15570,15570,e4Rorb,500.0,[5.7 4.1]
15571,15571,e4Rorb,500.0,[5.3 5.9]
15572,15572,e4Rorb,400.0,[5.5  6.75]
15573,15573,e4Rorb,600.0,[4.66666667 5.33333333]
15574,15574,e4Rorb,600.0,[5.  4.5]
15575,15575,e4Rorb,500.0,[4.7 4.9]
15576,15576,e4Rorb,400.0,[6.5  6.75]
15577,15577,e4Rorb,500.0,[5.3 5.1]
15578,15578,e4Rorb,600.0,[4.66666667 5.33333333]
15579,15579,e4Rorb,300.0,[5.16666667 5.83333333]
15580,15580,e4Rorb,1100.0,[8.77272727 6.68181818]
15581,15581,e4Rorb,300.0,[4.83333333 6.16666667]
15582,15582,e4Rorb,300.0,[5.83333333 6.16666667]
15583,15583,e4Rorb,600.0,[5.5 6. ]
15584,15584,e4Rorb,200.0,[8.  6.5]
15585,15585,e4Rorb,600.0,[6.66666667 0.83333333]
15586,15586,e4Rorb,500.0,[5.3 4.9]
15587,15587,e4Rorb,600.0,[5.5 6. ]
15588,15588,e4Rorb,800.0,[8.  5.5]
15589,15589,e4Rorb,400.0,[8. 5.]
15590,15590,e4Rorb,400.0,[5.5  4.25]
15591,15591,e4Rorb,500.0,[5.7 6.1]
15592,15592,e4Rorb,500.0,[4.3 4.9]
15593,15593,e4Rorb,400.0,[7.5  4.25]
15594,15594,e4Rorb,500.0,[6.5 4.5]
15595,15595,e4Rorb,1800.0,[6.61111111 4.72222222]
15596,15596,e4Rorb,600.0,[7.  6.5]
15597,15597,e4Rorb,200.0,[8.5 5. ]
15598,15598,e4Rorb,300.0,[6.16666667 6.16666667]
15599,15599,e4Rorb,600.0,[9.  4.5]
15600,15600,e4Rorb,300.0,[9.83333333 5.16666667]
15601,15601,e4Rorb,400.0,[7.25 6.5 ]
15602,15602,e4Rorb,300.0,[0.83333333 5.16666667]
15603,15603,e4Rorb,900.0,[11.61111111  9.5       ]
15604,15604,e4Rorb,400.0,[7.  6.5]
15605,15605,e4Rorb,400.0,[8. 5.]
15606,15606,e4Rorb,1500.0,[5.83333333 3.5       ]
15607,15607,e4Rorb,500.0,[7.7 5.9]
15608,15608,e4Rorb,1000.0,[7.8 4.8]
15609,15609,e4Rorb,800.0,[7.75 4.5 ]
15610,15610,e4Rorb,400.0,[8.75 5.5 ]
15611,15611,e4Rorb,500.0,[5.3 5.1]
15612,15612,e4Rorb,400.0,[8. 5.]
15613,15613,e4Rorb,500.0,[6.5 6.5]
15614,15614,e4Rorb,600.0,[5.5 6. ]
15615,15615,e4Rorb,600.0,[6.  6.5]
15616,15616,e4Rorb,600.0,[6.66666667 4.33333333]
15617,15617,e4Rorb,400.0,[4.5  5.75]
15618,15618,e4Rorb,800.0,[4.375 5.625]
15619,15619,e4Rorb,500.0,[6.3 4.9]
15620,15620,e4Rorb,300.0,[12.16666667  0.83333333]
15621,15621,e4Rorb,700.0,[7.5        5.78571429]
15622,15622,e4Rorb,500.0,[6.1 5.3]
15623,15623,e4Rorb,300.0,[12.16666667  5.83333333]
15624,15624,e4Rorb,500.0,[6.7 4.1]
15625,15625,e4Rorb,600.0,[7.66666667 5.33333333]
15626,15626,e4Rorb,500.0,[4.3 6.1]
15627,15627,e4Rorb,1100.0,[5.40909091 6.31818182]
15628,15628,e4Rorb,600.0,[6.33333333 4.33333333]
15629,15629,e4Rorb,300.0,[5.16666667 6.83333333]
15630,15630,e4Rorb,300.0,[6.16666667 4.83333333]
15631,15631,e4Rorb,400.0,[5. 5.]
15632,15632,e4Rorb,400.0,[8. 6.]
15633,15633,e4Rorb,300.0,[5.83333333 6.16666667]
15634,15634,e4Rorb,500.0,[5.5 6.5]
15635,15635,e4Rorb,900.0,[5.38888889 4.61111111]
15636,15636,e4Rorb,500.0,[5.7 6.1]
15637,15637,e4Rorb,400.0,[8. 5.]
15638,15638,e4Rorb,400.0,[5.5  4.75]
15639,15639,e4Rorb,300.0,[4.16666667 5.16666667]
15640,15640,e4Rorb,700.0,[11.5         1.07142857]
15641,15641,e4Rorb,500.0,[5.3 5.1]
15642,15642,e4Rorb,600.0,[5.5 6. ]
15643,15643,e4Rorb,500.0,[4.7 5.9]
15644,15644,e4Rorb,900.0,[8.16666667 5.27777778]
15645,15645,e4Rorb,1800.0,[3.77777778 3.        ]
15646,15646,e4Rorb,400.0,[6. 5.]
15647,15647,e4Rorb,300.0,[5.83333333 6.16666667]
15648,15648,e4Rorb,500.0,[6.3 5.9]
15649,15649,e4Rorb,800.0,[7. 6.]
15650,15650,e4Rorb,1600.0,[6.     7.0625]
15651,15651,e4Rorb,600.0,[5.5 5. ]
15652,15652,e4Rorb,1200.0,[4.5 6. ]
15653,15653,e4Rorb,400.0,[6. 6.]
15654,15654,e4Rorb,300.0,[8.83333333 5.83333333]
15655,15655,e4Rorb,700.0,[6.21428571 6.64285714]
15656,15656,e4Rorb,1100.0,[8.04545455 4.68181818]
15657,15657,e4Rorb,600.0,[5.33333333 4.33333333]
15658,15658,e4Rorb,600.0,[7.5 5. ]
15659,15659,e4Rorb,500.0,[8.1 5.7]
15660,15660,e4Rorb,500.0,[7.3 4.1]
15661,15661,e4Rorb,500.0,[5.7 5.1]
15662,15662,e4Rorb,600.0,[4.5 6. ]
15663,15663,e4Rorb,1200.0,[7.5        5.41666667]
15664,15664,e4Rorb,400.0,[6.5  4.25]
15665,15665,e4Rorb,500.0,[7.3 4.1]
15666,15666,e4Rorb,300.0,[5.83333333 4.16666667]
15667,15667,e4Rorb,600.0,[6.66666667 4.33333333]
15668,15668,e4Rorb,400.0,[5. 6.]
15669,15669,e4Rorb,800.0,[6.375 6.375]
15670,15670,e4Rorb,700.0,[7.78571429 4.5       ]
15671,15671,e4Rorb,1300.0,[4.80769231 5.57692308]
15672,15672,e4Rorb,400.0,[7. 4.]
15673,15673,e4Rorb,300.0,[4.83333333 5.16666667]
15674,15674,e4Rorb,300.0,[5.16666667 6.83333333]
15675,15675,e4Rorb,600.0,[7.5 6. ]
15676,15676,e4Rorb,300.0,[5.16666667 6.83333333]
15677,15677,e4Rorb,400.0,[8. 5.]
15678,15678,e4Rorb,500.0,[8.5 5.5]
15679,15679,e4Rorb,300.0,[4.83333333 4.83333333]
15680,15680,e4Rorb,600.0,[11.5         1.66666667]
15681,15681,e4Rorb,200.0,[8.  4.5]
15682,15682,e4Rorb,400.0,[4.5  5.25]
15683,15683,e4Rorb,1400.0,[11.92857143  7.57142857]
15684,15684,e4Rorb,500.0,[5.5 4.5]
15685,15685,e4Rorb,400.0,[6. 5.]
15686,15686,e4Rorb,500.0,[5.9 6.7]
15687,15687,e4Rorb,600.0,[8.  5.5]
15688,15688,e4Rorb,400.0,[8. 5.]
15689,15689,e4Rorb,500.0,[8.7 4.9]
15690,15690,e4Rorb,400.0,[5. 7.]
15691,15691,e4Rorb,1000.0,[7.3 5.4]
15692,15692,e4Rorb,500.0,[5.7 4.1]
15693,15693,e4Rorb,1100.0,[8.68181818 5.13636364]
15694,15694,e4Rorb,600.0,[6.5 5. ]
15695,15695,e4Rorb,600.0,[6.  6.5]
15696,15696,e4Rorb,600.0,[7.  6.5]
15697,15697,e4Rorb,700.0,[5.78571429 4.5       ]
15698,15698,e4Rorb,,[5.125  6.0625]
15699,15699,e4Rorb,400.0,[6.25 6.5 ]
15700,15700,e4Rorb,400.0,[8. 5.]
15701,15701,e4Rorb,700.0,[6.21428571 5.07142857]
15702,15702,e4Rorb,500.0,[5.1 4.7]
15703,15703,e4Rorb,500.0,[8.7 4.9]
15704,15704,e4Rorb,400.0,[7. 4.]
15705,15705,e4Rorb,600.0,[4.  5.5]
15706,15706,e4Rorb,900.0,[5.83333333 4.61111111]
15707,15707,e4Rorb,800.0,[6.  5.5]
15708,15708,e4Rorb,400.0,[7. 6.]
15709,15709,e4Rorb,600.0,[7.  6.5]
15710,15710,e4Rorb,600.0,[6.5 4. ]
15711,15711,e4Rorb,300.0,[8.83333333 5.16666667]
15712,15712,e4Rorb,400.0,[7. 6.]
15713,15713,e4Rorb,400.0,[6. 5.]
15714,15714,e4Rorb,600.0,[6.33333333 4.66666667]
15715,15715,e4Rorb,800.0,[7.375 6.625]
15716,15716,e4Rorb,700.0,[8.35714286 5.35714286]
15717,15717,e4Rorb,300.0,[5.16666667 5.83333333]
15718,15718,e4Rorb,700.0,[7.78571429 5.07142857]
15719,15719,e4Rorb,700.0,[6.21428571 4.5       ]
15720,15720,e4Rorb,700.0,[5.78571429 4.92857143]
15721,15721,e4Rorb,700.0,[7.78571429 5.5       ]
15722,15722,e4Rorb,200.0,[4.  5.5]
15723,15723,e4Rorb,800.0,[9.125 5.25 ]
15724,15724,e4Rorb,500.0,[8.9 5.3]
15725,15725,e4Rorb,600.0,[5.16666667 5.83333333]
15726,15726,e4Rorb,400.0,[5. 5.]
15727,15727,e4Rorb,500.0,[5.5 4.5]
15728,15728,e4Rorb,400.0,[5. 5.]
15729,15729,e4Rorb,900.0,[6.38888889 5.05555556]
15730,15730,e4Rorb,1200.0,[7.33333333 5.58333333]
15731,15731,e4Rorb,400.0,[ 5.5  10.25]
15732,15732,e4Rorb,500.0,[8.7 4.9]
15733,15733,e4Rorb,400.0,[6. 6.]
15734,15734,e4Rorb,700.0,[7.5        6.21428571]
15735,15735,e4Rorb,700.0,[5.5 6.5]
15736,15736,e4Rorb,500.0,[9.1 5.3]
15737,15737,e4Rorb,600.0,[7.5 5. ]
15738,15738,e4Rorb,200.0,[8.5 5. ]
15739,15739,e4Rorb,500.0,[4.7 5.9]
15740,15740,e4Rorb,300.0,[6.83333333 6.16666667]
15741,15741,e4Rorb,500.0,[5.9 6.3]
15742,15742,e4Rorb,800.0,[6.  5.5]
15743,15743,e4Rorb,600.0,[5.5 6. ]
15744,15744,e4Rorb,600.0,[7.5 5. ]
15745,15745,e4Rorb,300.0,[5.5 5.5]
15746,15746,e4Rorb,500.0,[5.5 4.5]
15747,15747,e4Rorb,700.0,[8.5 5.5]
15748,15748,e4Rorb,700.0,[6.5        4.21428571]
15749,15749,e4Rorb,800.0,[7.625 5.625]
15750,15750,e4Rorb,400.0,[7. 6.]
15751,15751,e4Rorb,700.0,[6.78571429 4.5       ]
15752,15752,e4Rorb,500.0,[7.3 4.9]
15753,15753,e4Rorb,500.0,[4.1 5.3]
15754,15754,e4Rorb,600.0,[6.33333333 6.16666667]
15755,15755,e4Rorb,600.0,[8. 4.]
15756,15756,e4Rorb,400.0,[7. 7.]
15757,15757,e4Rorb,500.0,[5.3 5.9]
15758,15758,e4Rorb,500.0,[8.5 5.5]
15759,15759,e4Rorb,500.0,[8.5 6.5]
15760,15760,e4Rorb,500.0,[5.7 6.9]
15761,15761,e4Rorb,400.0,[8.5 5. ]
15762,15762,e4Rorb,900.0,[8.83333333 5.05555556]
15763,15763,e4Rorb,500.0,[7.3 5.9]
15764,15764,e4Rorb,1400.0,[5.35714286 5.07142857]
15765,15765,e4Rorb,400.0,[7. 5.]
15766,15766,e4Rorb,800.0,[6.25  5.125]
15767,15767,e4Rorb,700.0,[6.07142857 5.21428571]
15768,15768,e4Rorb,1700.0,[8.14705882 5.55882353]
15769,15769,e4Rorb,400.0,[9. 5.]
15770,15770,e4Rorb,700.0,[5.21428571 5.07142857]
15771,15771,e4Rorb,300.0,[4.83333333 5.83333333]
15772,15772,e4Rorb,600.0,[4.66666667 4.66666667]
15773,15773,e4Rorb,600.0,[8.83333333 4.66666667]
15774,15774,e4Rorb,800.0,[7.  4.5]
15775,15775,e4Rorb,400.0,[4.75 5.5 ]
15776,15776,e4Rorb,400.0,[7. 6.]
15777,15777,e4Rorb,400.0,[6. 5.]
15778,15778,e4Rorb,800.0,[7. 5.]
15779,15779,e4Rorb,800.0,[8.  5.5]
15780,15780,e4Rorb,500.0,[4.7 5.1]
15781,15781,e4Rorb,500.0,[4.7 4.9]
15782,15782,e4Rorb,300.0,[7.83333333 6.16666667]
15783,15783,e4Rorb,400.0,[8. 5.]
15784,15784,e4Rorb,500.0,[7.7 4.9]
15785,15785,e4Rorb,500.0,[5.3 5.9]
15786,15786,e4Rorb,700.0,[5.21428571 5.5       ]
15787,15787,e4Rorb,300.0,[4.83333333 5.83333333]
15788,15788,e4Rorb,600.0,[5.5 6. ]
15789,15789,e4Rorb,400.0,[5. 5.]
15790,15790,e4Rorb,600.0,[5.5 6. ]
15791,15791,e4Rorb,700.0,[8.21428571 4.5       ]
15792,15792,e4Rorb,1100.0,[5.13636364 5.95454545]
15793,15793,e4Rorb,500.0,[5.3 5.1]
15794,15794,e4Rorb,600.0,[8.  4.5]
15795,15795,e4Rorb,300.0,[5.83333333 6.16666667]
15796,15796,e4Rorb,400.0,[8. 5.]
15797,15797,e4Rorb,400.0,[6. 6.]
15798,15798,e4Rorb,500.0,[5.7 6.1]
15799,15799,e4Rorb,400.0,[4.5 6. ]
15800,15800,e4Rorb,600.0,[5.  6.5]
15801,15801,e4Rorb,500.0,[8.5 5.5]
15802,15802,e4Rorb,300.0,[8.16666667 5.83333333]
15803,15803,e4Rorb,1000.0,[7.4 6.2]
15804,15804,e4Rorb,1400.0,[6.42857143 8.64285714]
15805,15805,e4Rorb,500.0,[6.9 5.3]
15806,15806,e4Rorb,800.0,[6.25  6.125]
15807,15807,e4Rorb,1100.0,[6.59090909 4.86363636]
15808,15808,e4Rorb,1200.0,[7.25       6.83333333]
15809,15809,e4Rorb,2000.0,[3.35 5.25]
15810,15810,e4Rorb,400.0,[5. 6.]
15811,15811,e4Rorb,600.0,[7.66666667 5.33333333]
15812,15812,e4Rorb,500.0,[8.3 5.9]
15813,15813,e4Rorb,400.0,[5. 6.]
15814,15814,e4Rorb,600.0,[5.  5.5]
15815,15815,e4Rorb,400.0,[4. 6.]
15816,15816,e4Rorb,400.0,[5. 5.]
15817,15817,e4Rorb,600.0,[6.33333333 3.66666667]
15818,15818,e4Rorb,300.0,[7.16666667 4.83333333]
15819,15819,e4Rorb,800.0,[5.75 4.5 ]
15820,15820,e4Rorb,200.0,[6.  5.5]
15821,15821,e4Rorb,500.0,[4.7 5.1]
15822,15822,e4Rorb,300.0,[4.16666667 5.16666667]
15823,15823,e4Rorb,400.0,[5. 5.]
15824,15824,e4Rorb,300.0,[6.83333333 4.83333333]
15825,15825,e4Rorb,2000.0,[7.35 5.15]
15826,15826,e4Rorb,400.0,[9. 5.]
15827,15827,e4Rorb,400.0,[8. 5.]
15828,15828,e4Rorb,800.0,[7.  6.5]
15829,15829,e4Rorb,400.0,[5.5  4.25]
15830,15830,e4Rorb,600.0,[4.5 5. ]
15831,15831,e4Rorb,400.0,[5.25 4.5 ]
15832,15832,e4Rorb,600.0,[5.5 7. ]
15833,15833,e4Rorb,600.0,[4.66666667 4.66666667]
15834,15834,e4Rorb,700.0,[7.21428571 6.5       ]
15835,15835,e4Rorb,700.0,[4.5 5.5]
15836,15836,e4Rorb,700.0,[5.78571429 4.5       ]
15837,15837,e4Rorb,600.0,[9. 5.]
15838,15838,e4Rorb,600.0,[6. 4.]
15839,15839,e4Rorb,400.0,[6. 5.]
15840,15840,e4Rorb,400.0,[8. 5.]
15841,15841,e4Rorb,400.0,[5.5  6.25]
15842,15842,e4Rorb,500.0,[7.7 4.9]
15843,15843,e4Rorb,700.0,[7.5        5.21428571]
15844,15844,e4Rorb,500.0,[6.7 6.9]
15845,15845,e4Rorb,1100.0,[4.86363636 1.68181818]
15846,15846,e4Rorb,300.0,[5.16666667 5.83333333]
15847,15847,e4Rorb,400.0,[6. 6.]
15848,15848,e4Rorb,800.0,[8. 5.]
15849,15849,i5Htr3a,600.0,[4.5 6. ]
15850,15850,i5Htr3a,700.0,[ 6.78571429 10.07142857]
15851,15851,i5Htr3a,500.0,[5.7 5.9]
15852,15852,i5Htr3a,700.0,[5.64285714 4.78571429]
15853,15853,i5Htr3a,400.0,[5. 5.]
15854,15854,i5Htr3a,700.0,[5.21428571 6.5       ]
15855,15855,i5Htr3a,800.0,[8.125 5.75 ]
15856,15856,i5Htr3a,400.0,[5. 6.]
15857,15857,i5Htr3a,400.0,[8. 5.]
15858,15858,i5Htr3a,400.0,[7. 6.]
15859,15859,i5Htr3a,900.0,[7.5 5.5]
15860,15860,i5Htr3a,1000.0,[5.  6.5]
15861,15861,i5Htr3a,1200.0,[7.5 5. ]
15862,15862,i5Htr3a,500.0,[6.5 6.5]
15863,15863,i5Htr3a,400.0,[4.75 4.5 ]
15864,15864,i5Htr3a,500.0,[5.3 5.1]
15865,15865,i5Htr3a,400.0,[5. 6.]
15866,15866,i5Htr3a,400.0,[4. 5.]
15867,15867,i5Htr3a,900.0,[8.5        5.16666667]
15868,15868,i5Htr3a,200.0,[3.5 6. ]
15869,15869,i5Htr3a,700.0,[6.78571429 4.5       ]
15870,15870,i5Htr3a,600.0,[4.33333333 5.33333333]
15871,15871,i5Htr3a,300.0,[8.83333333 5.16666667]
15872,15872,i5Htr3a,,[5.03333333 5.23333333]
15873,15873,i5Htr3a,300.0,[8.5 5.5]
15874,15874,i5Htr3a,400.0,[4.5  4.75]
15875,15875,i5Htr3a,400.0,[5.5  4.25]
15876,15876,i5Htr3a,500.0,[5.7 5.9]
15877,15877,i5Htr3a,700.0,[7.07142857 3.78571429]
15878,15878,i5Htr3a,500.0,[4.7 5.9]
15879,15879,i5Htr3a,400.0,[4.25 5.5 ]
15880,15880,i5Htr3a,400.0,[4. 6.]
15881,15881,i5Htr3a,1000.0,[6.2 5.8]
15882,15882,i5Htr3a,400.0,[8.5  5.25]
15883,15883,i5Htr3a,,[5.71875 4.5    ]
15884,15884,i5Htr3a,500.0,[4.9 4.7]
15885,15885,i5Htr3a,400.0,[5.5  6.75]
15886,15886,i5Htr3a,500.0,[8.1 5.7]
15887,15887,i5Htr3a,500.0,[8.5 5.5]
15888,15888,i5Htr3a,400.0,[9. 5.]
15889,15889,i5Htr3a,300.0,[8.83333333 5.83333333]
15890,15890,i5Htr3a,400.0,[7. 6.]
15891,15891,i5Htr3a,500.0,[4.3 5.9]
15892,15892,i5Htr3a,400.0,[7.  4.5]
15893,15893,i5Htr3a,700.0,[4.5        5.21428571]
15894,15894,i5Htr3a,500.0,[5.3 6.1]
15895,15895,i5Htr3a,500.0,[7.7 5.1]
15896,15896,i5Htr3a,200.0,[8.  5.5]
15897,15897,i5Htr3a,600.0,[5.  5.5]
15898,15898,i5Htr3a,400.0,[8.5  5.25]
15899,15899,i5Htr3a,600.0,[5.33333333 6.33333333]
15900,15900,i5Htr3a,300.0,[8.83333333 5.83333333]
15901,15901,i5Htr3a,400.0,[4.5  5.75]
15902,15902,i5Htr3a,500.0,[4.5 5.5]
15903,15903,i5Htr3a,400.0,[5. 5.]
15904,15904,i5Htr3a,300.0,[7.16666667 6.16666667]
15905,15905,i5Htr3a,600.0,[5.33333333 4.66666667]
15906,15906,i5Htr3a,300.0,[8.16666667 4.83333333]
15907,15907,i5Htr3a,700.0,[5.21428571 5.5       ]
15908,15908,i5Htr3a,400.0,[9. 6.]
15909,15909,i5Htr3a,100.0,[6.5 4.5]
15910,15910,i5Htr3a,700.0,[5.5        4.78571429]
15911,15911,i5Htr3a,900.0,[6.83333333 6.27777778]
15912,15912,e4other,1000.0,[6.1 6. ]
15913,15913,e4other,500.0,[7.7 5.9]
15914,15914,e4other,400.0,[5. 4.]
15915,15915,e4other,200.0,[4.  5.5]
15916,15916,e4other,700.0,[7.78571429 4.5       ]
15917,15917,e4other,400.0,[8.5  6.75]
15918,15918,e4other,600.0,[6.5 6. ]
15919,15919,e4other,600.0,[ 2.16666667 10.33333333]
15920,15920,e4other,400.0,[7. 7.]
15921,15921,e4other,700.0,[5.21428571 5.5       ]
15922,15922,e4other,500.0,[5.5 6.5]
15923,15923,e4other,500.0,[5.7 6.7]
15924,15924,e4other,400.0,[7. 6.]
15925,15925,e4other,700.0,[5.78571429 6.5       ]
15926,15926,e4other,600.0,[8.33333333 5.33333333]
15927,15927,e4other,600.0,[6.66666667 6.83333333]
15928,15928,e4other,800.0,[11.5   1.25]
15929,15929,e4other,800.0,[1.125 1.625]
15930,15930,e4other,400.0,[5.5  4.25]
15931,15931,e4other,500.0,[5.5 6.5]
15932,15932,e4other,300.0,[7.16666667 4.16666667]
15933,15933,e4other,300.0,[4.16666667 5.83333333]
15934,15934,e4other,700.0,[7.21428571 4.92857143]
15935,15935,e4other,500.0,[6.3 6.1]
15936,15936,e4other,400.0,[5. 5.]
15937,15937,e4other,500.0,[4.5 5.3]
15938,15938,e4other,300.0,[4.83333333 5.16666667]
15939,15939,e4other,300.0,[4.16666667 5.83333333]
15940,15940,e4other,600.0,[8.5 5. ]
15941,15941,e4other,1100.0,[8.13636364 6.59090909]
15942,15942,e4other,400.0,[5. 5.]
15943,15943,e4other,800.0,[4.375 5.375]
15944,15944,e4other,400.0,[4. 5.]
15945,15945,e4other,500.0,[4.9 5.7]
15946,15946,e4other,500.0,[6.1 4.7]
15947,15947,e4other,800.0,[8.625 5.   ]
15948,15948,e4other,400.0,[6.25 6.5 ]
15949,15949,e4other,700.0,[5.5 6.5]
15950,15950,e4other,700.0,[5.92857143 1.78571429]
15951,15951,e4other,500.0,[6.3 4.1]
15952,15952,e4other,800.0,[11.75  9.5 ]
15953,15953,e4other,400.0,[5. 5.]
15954,15954,e4other,500.0,[4.3 5.1]
15955,15955,e4other,500.0,[8.1 4.7]
15956,15956,e4other,400.0,[4. 5.]
15957,15957,e4other,700.0,[6.35714286 5.21428571]
15958,15958,e4other,600.0,[7.16666667 7.16666667]
15959,15959,e4other,500.0,[4.7 4.9]
15960,15960,e4other,300.0,[7.83333333 4.83333333]
15961,15961,e4other,400.0,[5. 5.]
15962,15962,e4other,300.0,[7.83333333 4.16666667]
15963,15963,e4other,200.0,[8.  4.5]
15964,15964,e4other,500.0,[5.3 5.1]
15965,15965,e4other,1100.0,[5.31818182 5.95454545]
15966,15966,e4other,600.0,[0.83333333 4.66666667]
15967,15967,e4other,400.0,[6.5  6.25]
15968,15968,e4other,400.0,[7. 7.]
15969,15969,e4other,200.0,[7.  7.5]
15970,15970,e4other,600.0,[4.5 5. ]
15971,15971,e4other,800.0,[5.25  4.625]
15972,15972,e4other,500.0,[4.9 4.3]
15973,15973,e4other,700.0,[5.21428571 6.5       ]
15974,15974,e4other,500.0,[7.9 6.3]
15975,15975,e4other,300.0,[5.83333333 6.16666667]
15976,15976,e4other,600.0,[7.5 6. ]
15977,15977,e4other,500.0,[4.7 5.1]
15978,15978,e4other,400.0,[7. 5.]
15979,15979,e4other,200.0,[5.  4.5]
15980,15980,e4other,800.0,[7.625 6.375]
15981,15981,e4other,1900.0,[6.34210526 6.81578947]
15982,15982,e4other,800.0,[8.375 5.375]
15983,15983,e4other,400.0,[6. 6.]
15984,15984,e4other,200.0,[5.  6.5]
15985,15985,e4other,700.0,[5.5        4.78571429]
15986,15986,e4other,400.0,[5. 5.]
15987,15987,e4other,400.0,[8. 5.]
15988,15988,e4other,400.0,[11.5 10. ]
15989,15989,e4other,500.0,[4.9 5.3]
15990,15990,e4other,600.0,[8.5 5. ]
